time,acceleration x,acceleration y,acceleration z,gyroscope x,gyroscope y,gyroscope z
14.0997,9.0764,-0.3065,5.2098,0.2352,-1.0078,0.2977
14.1180,8.9543,-0.3328,4.7669,0.3092,-1.3173,-1.0458
14.1370,9.2225,0.6345,3.0023,0.2696,-1.2030,-8.3282
14.1560,9.7157,-0.2322,3.2633,0.2840,-1.3194,-9.2214
14.1749,9.3613,-0.2801,2.9497,0.3847,-1.4881,-12.1450
14.1938,9.7109,-0.3974,0.1341,0.4051,-1.3299,5.7710
14.2127,8.8035,-0.2346,-0.4860,0.3690,-1.3250,5.3053
14.2312,9.1937,-0.2466,0.1221,0.4162,-1.2579,1.2672
14.2505,4.7764,-2.4301,-8.4779,0.0024,-1.4749,1.6260
14.2697,8.9423,0.6416,-2.8276,-0.0157,-1.4637,-0.3130
14.2891,9.6630,0.2705,-4.8028,-0.0113,-1.1101,0.3588
14.3084,10.0748,-0.1077,-4.0630,-0.0066,-0.8519,0.0153
14.3269,9.5553,0.0551,-4.1396,-0.0100,-0.6752,1.0305
14.3460,9.6247,0.0359,-4.8291,-0.0211,-0.4832,3.1832
14.3640,8.8178,0.2298,-6.1196,-0.0897,-0.3436,8.3130
14.3819,9.2225,0.1460,-4.9009,-0.2631,-0.3045,17.4046
14.3997,9.2129,0.8906,-3.5937,-0.3561,-0.1995,20.2214
14.4182,8.9926,0.0814,-4.7788,-0.3173,0.0759,17.8779
14.4376,10.0700,-0.2155,-6.9240,-0.2469,0.4127,13.5954
14.4565,9.8737,-0.0958,-6.3231,-0.1974,0.8316,10.9008
14.4756,9.4284,-0.0575,-4.3622,-0.1802,1.1178,9.6183
14.4944,9.4164,0.0072,-3.3758,-0.1366,1.2790,10.7405
14.5143,9.4068,0.0335,-3.0095,-0.0931,1.4344,8.3053
14.5334,9.6055,-0.4549,-1.8004,-0.0751,1.5156,1.0687
14.5648,9.5912,-0.3926,-1.6352,0.0047,1.6607,-4.2824
14.5837,9.2512,0.3974,0.3879,0.0883,1.7028,0.7557
14.6024,1.0463,-13.1083,4.8363,-0.1413,1.3687,4.0687
14.6223,8.7987,-0.6057,2.5833,-0.2509,1.1883,-2.9847
14.6407,9.6798,-0.4645,2.8994,-0.2361,1.1299,-0.1756
14.6597,12.2727,-0.8475,7.2951,-0.1742,0.6839,-3.0534
14.6775,9.0692,-0.2011,4.2114,-0.0978,0.4291,-5.5649
14.6960,9.4475,-0.0838,5.0518,-0.0397,0.1653,-4.7023
14.7146,9.3111,-0.1006,5.1188,0.0383,-0.1477,-0.8244
14.7330,9.1530,-0.2011,6.1746,0.1554,-0.5674,-0.6489
14.7522,9.6223,-0.2562,5.5593,0.2726,-0.9931,-0.1908
14.7711,9.6127,-0.0886,4.5155,0.3783,-1.1585,-4.6336
14.7902,10.5919,0.6919,5.3750,0.4340,-1.3747,13.4198
14.8101,9.9024,-1.7478,9.7803,0.5532,-1.5251,5.2443
14.8291,9.2273,-0.9553,0.4381,0.5623,-1.7547,5.1374
14.8479,9.4954,-0.7470,1.1540,0.5320,-1.8319,-1.3206
14.8668,3.7637,-1.9058,8.0349,0.1008,-1.8552,0.4580
14.8858,8.9807,-0.2107,0.0048,0.0798,-1.9094,-0.0229
14.9045,9.3230,-0.8523,-6.1770,0.0280,-1.7640,-3.3588
14.9237,8.9974,0.2394,-5.4803,0.0629,-1.4916,-1.2366
14.9428,8.9208,-0.0072,-5.0111,0.0424,-1.4737,-2.0076
14.9613,9.0166,0.1317,-6.9336,0.0218,-1.2723,-4.0687
14.9795,8.6000,0.0886,-6.9576,0.0347,-0.8537,-5.5496
14.9972,8.8849,0.1125,-7.0413,0.0588,-0.5451,-5.4885
15.0163,8.7173,0.1006,-7.6614,0.0541,-0.3093,-7.8015
15.0348,8.5832,0.2227,-7.6974,0.0637,0.0062,-5.3740
15.0545,8.3701,0.2035,-7.7740,0.0788,0.3685,-3.8015
15.0727,8.3342,0.1676,-6.4931,0.0753,0.5985,-0.3435
15.0917,8.2815,0.1844,-6.6966,0.0679,0.7376,2.4733
15.1105,8.4683,0.3663,-6.7756,0.0514,0.9984,6.0763
15.1293,9.7947,-0.2634,-7.1730,0.0093,1.3400,0.6336
15.1491,9.0860,0.7757,-5.2337,0.0267,1.6725,-2.8550
15.1676,8.8083,0.9984,-4.1348,0.1170,1.9094,0.5191
15.1873,8.7676,0.5387,-3.1819,0.1835,1.9094,-1.4962
15.2055,8.9471,-0.3065,-1.5610,0.2618,1.9094,-7.7176
15.2243,8.3294,0.5100,-0.1700,0.0601,1.9094,-3.6412
15.2429,10.9966,2.2410,10.1418,0.2985,1.9094,0.2061
15.2620,8.8346,-1.3048,2.3990,0.4462,1.9094,-0.8092
15.2812,13.2567,-0.6632,6.0118,0.1111,1.8050,12.3282
15.2982,10.7907,-2.2505,4.1396,-0.1468,1.5117,1.6336
15.3112,9.3063,-1.3527,4.6280,-0.1131,1.3760,-6.2977
15.3252,8.6646,-0.3783,5.8323,-0.0827,1.4071,-5.2901
15.3391,8.0972,0.2897,6.1794,-0.0910,1.3837,-5.8321
15.3535,8.1882,0.8308,10.1586,-0.0290,1.0379,-0.1145
15.3673,8.6910,-0.4094,11.4132,0.0445,0.6937,3.3664
15.3819,8.5856,-0.0072,7.5441,0.1077,0.2905,6.5496
15.3963,8.1882,-0.2753,9.7899,0.2192,-0.0630,8.0992
15.4108,7.3454,0.1556,5.4540,0.1773,-0.1687,11.6412
15.4250,7.9895,0.1844,5.6623,0.1943,-0.0114,14.1374
15.4388,7.7979,-0.0168,6.1531,0.2080,0.0266,15.9389
15.4537,7.6806,-0.0958,4.7501,0.2219,-0.0874,16.8855
15.4680,8.3606,-0.1652,6.8474,0.2199,-0.0758,16.6718
15.4815,10.0963,-0.1508,9.4571,0.2591,-0.6017,15.2214
15.4960,7.4915,0.1101,6.4955,0.3076,-0.9002,19.7939
15.5138,8.1020,0.3543,6.6200,0.3777,-1.1030,28.8321
15.5328,8.3606,-0.5315,6.6559,0.3893,-1.4831,24.9466
15.5513,8.5018,5.9472,-0.0646,0.3588,-1.7935,19.5802
15.5704,7.6998,0.5722,1.8699,0.4225,-1.9094,22.8931
15.5892,8.4755,-0.0192,-2.3798,0.4230,-1.8878,6.0458
15.6088,10.0341,0.2873,1.6999,0.3695,-1.9094,12.1679
15.6282,9.3781,-0.4286,3.2920,0.4009,-1.9094,13.9695
15.6487,8.9160,0.0599,-1.7047,0.2895,-1.9094,18.4656
15.6689,12.2296,0.8212,-4.8770,0.2354,-1.4610,6.6641
15.6880,10.6135,-0.3089,-2.0782,0.2376,-1.0041,1.8397
15.7072,8.8873,-0.3855,-2.3798,0.1584,-1.0968,-17.7176
15.7268,8.6263,-0.1532,-4.5466,0.1126,-0.9727,-18.0534
15.7468,9.3589,0.1963,-4.5753,0.0815,-0.6974,-9.7634
15.7674,9.7564,-0.1508,-5.5857,0.0524,-0.3143,-1.5725
15.7877,9.6223,-0.0622,-4.9728,0.0193,-0.0484,0.3740
15.8073,9.6534,-0.1413,-5.9711,-0.0579,0.2210,-2.2977
15.8263,9.7875,-0.1269,-4.4700,-0.1142,0.3619,-2.7252
15.8448,8.9926,0.9242,-5.6407,-0.0957,0.6257,7.8397
15.8643,9.6726,-0.2658,-4.8291,-0.1816,1.0851,3.8931
15.8834,8.6766,0.1891,-4.8195,-0.1444,1.2725,4.0153
15.9026,9.5984,0.4118,-3.0119,-0.1219,1.5534,3.7099
15.9220,8.2001,0.6057,-2.8276,-0.1008,1.7659,1.6336
15.9412,9.6917,0.2107,-1.1253,-0.0617,1.9094,-2.1069
15.9607,8.8992,0.9840,-3.7924,-0.0784,1.9094,-5.7939
15.9835,8.8609,-0.8595,1.7885,-0.1373,1.9094,-10.4809
16.0032,10.4172,-0.8667,0.5555,-0.0495,1.8668,0.1679
16.0231,10.5967,1.7095,8.1594,-0.0789,1.7472,-9.9160
16.0431,8.1044,-0.4286,6.5625,-0.3238,1.2935,-15.9771
16.0630,8.1738,0.2586,7.6088,-0.2461,0.9392,-10.1756
16.0822,8.1020,0.1844,8.0110,-0.1355,0.5034,-4.9160
16.1036,8.0685,0.1077,7.8386,-0.0178,0.0482,0.5191
16.1243,8.1523,0.1365,7.0964,0.0702,-0.2743,4.1527
16.1426,8.1570,0.0359,6.6750,0.1197,-0.5367,7.2901
16.1613,8.2672,0.1221,6.3398,0.1965,-0.7375,10.1679
16.1806,8.1690,0.0670,5.7245,0.2516,-0.8731,13.0763
16.1999,8.5569,0.2107,6.4236,0.3139,-1.1443,17.5802
16.2193,8.5545,0.0551,6.1316,0.4039,-1.4786,21.3053
16.2384,8.1163,0.1748,4.8578,0.4835,-1.9094,32.8550
16.2577,8.7293,-1.1444,-0.4980,0.5119,-1.7341,17.3130
16.2763,8.6862,-0.0431,0.6847,0.4755,-1.6501,16.8779
16.2967,8.4420,-0.4142,-0.1676,0.4461,-1.6000,10.9695
16.3158,9.3541,-0.1293,-1.3072,0.3775,-1.5137,8.5191
16.3375,9.1435,-0.2969,-2.1787,0.3244,-1.3473,7.8092
16.3567,9.9168,-0.3519,-3.1077,0.2455,-0.9881,4.9313
16.3772,9.8426,-0.2035,-3.0502,0.1716,-0.7109,-0.1832
16.3973,9.9216,-0.0886,-2.7557,0.1344,-0.6177,-0.4580
16.4245,10.2089,-0.4334,-3.6392,0.0865,-0.3411,3.5649
16.4425,10.1969,-0.4046,-3.5458,0.0159,-0.1735,-4.0763
16.4616,10.3597,-0.0024,-3.4955,-0.0320,0.0152,-6.8931
16.4803,10.0963,-0.2801,-3.8235,-0.0885,0.2564,-9.5802
16.4994,9.8450,-0.0192,-3.2394,-0.1200,0.4475,-4.7099
16.5188,9.8138,-0.1077,-2.8994,-0.1722,0.6115,-6.3511
16.5378,10.1370,-0.1221,-3.6871,-0.2385,0.8403,-9.5191
16.5565,10.0868,-0.2035,-3.8068,-0.3137,1.1334,-2.6718
16.5749,10.7978,-0.4884,-6.1196,-0.3650,1.8291,-8.8397
16.5943,9.2249,-0.0215,0.8452,-0.4444,1.9094,-3.4427
16.6130,8.8897,0.8428,-1.2474,-0.4514,1.9094,-13.1374
16.6325,7.8913,-1.0630,0.4645,-0.5176,1.9094,-20.3893
16.6517,7.2736,-0.5363,2.3822,-0.5151,1.9094,-25.6031
16.6702,8.7556,3.4405,4.5945,-0.5688,1.8908,-27.2137
16.6895,7.2137,-0.0431,6.7684,-0.4711,1.6124,-23.4275
16.7080,7.5346,-0.0120,7.4316,-0.3851,1.4064,-16.4809
16.7276,7.2401,0.1317,8.8609,-0.2450,0.8997,-10.2595
16.7459,7.4508,0.1437,8.3175,-0.1287,0.4972,-5.2443
16.7647,7.5872,0.0407,7.5633,-0.0682,0.2632,-2.2366
16.7826,7.6160,0.0335,8.2241,0.0059,-0.0300,1.1450
16.8011,7.6998,0.0527,7.8123,0.0537,-0.2237,3.6412
16.8200,7.4508,0.0503,7.8338,0.1238,-0.4845,6.9924
16.8384,7.5226,0.0096,8.2241,0.2051,-0.8059,11.2061
16.8576,7.3861,0.0694,8.7412,0.3201,-1.2498,16.9084
16.8769,7.4555,0.0072,7.4148,0.4272,-1.6367,21.8168
16.8957,7.5992,-0.0311,6.2752,0.5173,-1.7639,26.6260
16.9150,7.8626,0.6680,0.8356,0.5425,-1.8640,31.3053
16.9335,8.3438,-0.2969,3.1292,0.5519,-1.9094,37.0611
16.9524,19.6127,-1.1277,-0.3448,0.5199,-1.8634,19.7099
16.9711,9.0094,-0.1772,1.2546,0.5122,-1.8546,18.7405
16.9900,9.4044,-0.3376,-1.3886,0.4552,-1.7734,16.6641
17.0088,9.4595,-0.3831,-1.5347,0.3973,-1.5706,14.8779
17.0279,9.7229,-0.3112,-2.8946,0.3290,-1.3947,12.8702
17.0467,9.9096,-0.3280,-3.9337,0.2529,-1.0420,9.4351
17.0648,9.9192,-0.3519,-3.6296,0.1646,-0.7513,7.2748
17.0827,9.7875,-0.3400,-2.5402,0.1239,-0.6329,1.4656
17.1010,9.4643,-0.1173,-3.2394,0.0789,-0.6044,5.6107
17.1205,10.4028,-0.2227,-4.1563,0.0264,-0.4322,5.3359
17.1391,9.7181,-0.2346,-4.4604,-0.0378,-0.1548,4.0229
17.1587,10.2975,-0.3112,-3.2082,-0.0645,0.0617,0.7786
17.1775,10.2615,-0.3017,-3.0861,-0.0709,0.2563,-2.9389
17.1964,10.0365,-0.3759,-4.3790,-0.1053,0.4871,-5.4351
17.2155,9.8066,-0.3496,-4.2784,-0.1802,0.7927,-8.3511
17.2338,9.8641,-0.4453,-3.3016,-0.2578,1.0315,-10.6718
17.2526,9.7420,-0.3543,-3.0430,-0.3067,1.2426,-12.7176
17.2708,9.7109,-0.2466,-2.2386,-0.3597,1.4625,-14.6794
17.2895,9.5217,-0.2322,-1.0942,-0.4077,1.6004,-16.0458
17.3079,9.3613,-0.3352,-0.6632,-0.4478,1.6227,-16.9924
17.3260,9.5912,-0.3352,-0.0910,-0.5144,1.7719,-18.9237
17.3441,8.9591,-0.4046,1.1325,-0.5561,1.8501,-20.3130
17.3622,15.6605,0.3256,5.5929,-0.4581,1.4546,-24.4275
17.3797,8.2432,-0.1724,1.4030,-0.4482,1.4763,-21.9389
17.3980,8.7005,-0.0431,5.7628,-0.3952,1.2801,-17.6641
17.4162,8.6670,-0.1413,4.8171,-0.3435,1.1832,-16.0076
17.4349,8.2863,0.0000,5.7030,-0.3010,1.0769,-13.2214
17.4531,7.9799,0.0742,7.2520,-0.2340,0.8176,-8.8168
17.4899,8.0756,0.0000,5.2074,-0.0818,0.3355,-4.1221
17.5092,8.2528,-0.0407,4.5370,-0.1121,0.4819,-4.3206
17.5287,7.9464,0.0431,7.0533,-0.0760,0.3397,-3.7328
17.5477,7.9248,-0.0048,7.3358,-0.0297,0.0609,0.4809
17.5661,7.9775,0.0551,7.4053,0.0405,-0.1682,3.2443
17.5854,7.6662,0.1484,8.5832,0.1431,-0.5789,8.6031
17.6038,7.6495,0.0838,8.8250,0.2544,-1.0583,14.1298
17.6237,7.5322,0.0263,7.0461,0.3657,-1.3532,19.0305
17.6423,7.5609,-0.0575,6.2920,0.4541,-1.4945,23.0687
17.6606,7.7405,-0.1365,4.9177,0.5173,-1.6512,26.3130
17.6784,8.0086,-0.1413,4.6471,0.5779,-1.8019,34.3969
17.6965,7.6974,-0.1891,4.7405,0.6231,-1.9094,20.7481
17.7155,10.0269,-0.3615,1.2067,0.6096,-1.9094,21.8779
17.7343,8.4851,-0.4453,0.1197,0.6055,-1.9094,20.8550
17.7533,9.1913,-0.5986,-1.9010,0.5153,-1.9094,17.9084
17.7722,9.4571,-0.4812,-3.1125,0.4210,-1.6127,14.7557
17.7909,9.7731,-0.4501,-3.4548,0.3397,-1.3184,11.9084
17.8097,9.7324,-0.5602,-3.5913,0.2698,-1.0647,9.5420
17.8282,9.7899,-0.3903,-4.6831,0.1986,-0.7757,6.5802
17.8476,9.9120,-0.5339,-4.8315,0.1157,-0.4455,3.7786
17.8667,9.9383,-0.3998,-3.9624,0.0602,-0.2269,1.8244
17.8856,9.9311,-0.3112,-4.1420,0.0128,-0.0443,-1.9466
17.9040,9.8809,-0.4190,-4.3383,-0.0404,0.1742,-2.0611
17.9232,9.9216,-0.3998,-4.0390,-0.0893,0.3587,-2.0000
17.9420,9.8474,-0.3089,-4.0821,-0.1405,0.5690,-6.0153
17.9608,9.8809,-0.3903,-4.6040,-0.1971,0.8539,-8.9237
17.9787,9.8114,-0.4549,-4.1252,-0.2920,1.1746,-12.0076
17.9970,9.6869,-0.4669,-3.8044,-0.3586,1.4872,-15.0076
18.0163,9.3948,-0.4932,-3.1508,-0.4478,1.8341,-18.5573
18.0346,8.8969,-0.3998,-1.9393,-0.5240,1.9094,-21.1756
18.0533,8.8657,-0.5148,-0.3759,-0.6036,1.9094,-22.8321
18.0717,8.2791,-0.5555,-0.4046,-0.6839,1.9094,-26.9389
18.0905,3.8930,1.6951,0.1484,-0.6288,1.9094,-24.4275
18.1103,7.4172,-0.8236,3.0670,-0.5758,1.9094,-23.7099
18.1312,6.9336,-0.1437,8.5497,-0.4788,1.8099,-23.3969
18.1502,7.0797,-0.1317,8.3965,-0.3671,1.4183,-15.9008
18.1704,6.7229,0.1628,10.1299,-0.2351,0.8478,-8.1985
18.1892,7.2712,0.0814,9.5984,-0.0614,0.2333,-1.6489
18.2094,7.7907,-0.0287,7.0485,0.0094,-0.0432,0.6412
18.2293,7.8147,-0.0168,6.9528,0.0389,-0.1561,2.9695
18.2497,7.7835,-0.1101,6.4021,0.0858,-0.3315,4.4733
18.2717,7.8314,-0.0096,6.4260,0.1125,-0.4126,6.5115
18.2898,8.0780,0.0311,7.0294,0.1569,-0.6061,8.4885
18.3091,7.9607,0.0407,7.6279,0.2349,-0.9226,12.8397
18.3283,7.6207,-0.1293,8.0278,0.3398,-1.3404,18.1985
18.3480,7.5465,-0.0215,6.9911,0.4474,-1.7212,22.8931
18.3672,7.7788,-0.0718,5.2744,0.5080,-1.8627,27.2137
18.3864,8.9591,-0.5555,6.3327,0.5633,-1.9094,36.6565
18.4061,12.1889,-0.7350,-0.3400,0.5536,-1.9094,20.3359
18.4266,8.2863,0.0359,1.9369,0.5662,-1.9094,21.4656
18.4458,8.4851,-0.5124,-0.2825,0.5729,-1.9094,21.3206
18.4651,8.7939,-0.5195,-2.1596,0.5359,-1.9094,18.6565
18.4853,9.1842,-0.6225,-4.0941,0.4271,-1.6729,15.1603
18.5053,9.5457,-0.5794,-4.4748,0.3306,-1.3052,11.8473
18.5246,9.5433,-0.5219,-4.1755,0.2716,-1.0639,9.9313
18.5454,9.5864,-0.5626,-4.5514,0.2216,-0.8794,7.9313
18.5645,9.3661,-0.5770,-5.2146,0.1586,-0.6303,5.5802
18.5846,9.5672,-0.5938,-5.5593,0.1031,-0.3405,2.6336
18.6027,9.5768,-0.6536,-5.5450,0.0221,-0.0862,-0.5191
18.6221,9.5385,-0.6464,-5.6383,-0.0301,0.1555,-3.9313
18.6411,9.5984,-0.6129,-5.2792,-0.0980,0.4015,-4.2977
18.6605,9.5672,-0.5626,-4.9392,-0.1536,0.6176,-6.5191
18.6797,9.6462,-0.6033,-5.0302,-0.2146,0.8775,-9.3588
18.6992,9.3661,-0.7614,-6.0573,-0.3268,1.3134,-13.5115
18.7192,9.1554,-0.6009,-4.5657,-0.4074,1.6515,-16.2901
18.7405,9.3087,-0.5195,-2.8802,-0.4710,1.8906,-18.7176
18.7602,8.9112,-0.4669,-1.6281,-0.5196,1.9094,-20.4122
18.7805,8.9280,-0.5578,-0.9601,-0.5658,1.9094,-22.4351
18.8003,8.5138,-0.6081,-0.0072,-0.6146,1.9094,-24.8855
18.8206,8.5688,-0.3950,13.4027,-0.5105,1.9094,-35.1298
18.8379,7.3478,0.6369,3.6943,-0.4085,1.9094,-17.3664
18.8528,7.4939,-0.0958,5.4229,-0.1956,1.9094,-11.2214
18.8663,7.2903,2.0830,1.8100,-0.1013,1.9094,-6.7405
18.8806,9.6103,-1.2282,8.2576,0.0038,1.9094,-0.7786
18.8941,4.8842,-0.0407,17.0467,0.0475,1.6287,1.9084
18.9072,5.4779,1.4174,12.1338,0.1171,1.0558,2.0229
18.9212,7.6998,-0.1724,12.8233,-0.0304,0.4595,-5.3588
18.9362,6.7780,0.3903,10.2065,-0.0192,0.0153,0.5954
18.9557,7.5609,0.1077,7.2903,0.0353,-0.1245,3.1603
18.9748,6.8857,0.2011,9.1387,0.1223,-0.4894,9.2061
18.9935,7.1730,0.1460,6.9767,0.2056,-0.6673,14.8550
19.0131,6.2465,0.3352,7.6016,0.2867,-0.7298,22.1450
19.0340,7.4723,0.3543,6.2800,0.2479,-1.0308,23.0000
19.0533,6.4715,0.3998,6.2584,0.1829,-1.5945,25.5802
19.0725,7.8841,0.0359,5.4851,0.2690,-1.6860,25.1679
19.0922,8.1092,0.0694,4.8147,0.2817,-1.8715,26.8092
19.1109,8.1355,-0.0048,3.8259,0.2967,-1.9094,28.6107
19.1316,11.8920,-1.6664,-2.5738,0.4940,-1.7832,18.3282
19.1508,9.7013,-0.1796,0.8212,0.4488,-1.7242,16.9924
19.1710,9.2608,-0.2945,-0.2059,0.4366,-1.7129,16.5420
19.1894,9.2847,-0.1580,-0.0072,0.4316,-1.7090,16.5038
19.2113,9.3326,-0.3424,-1.5921,0.4048,-1.6081,14.8092
19.2298,9.6367,-0.5866,-3.5123,0.3350,-1.3376,12.2061
19.2489,9.7109,-0.4118,-3.2633,0.2721,-1.1455,11.4351
19.2684,9.1602,-0.3304,-2.9688,0.2310,-1.2017,14.9924
19.2873,8.5641,-1.3575,-19.5151,0.0916,-0.8685,7.7328
19.3065,10.5034,-0.5842,-4.3048,0.0861,-0.7297,4.8779
19.3256,9.3015,-0.3065,-3.6871,0.0742,-0.7272,5.1298
19.3456,7.2449,0.7901,-9.2057,0.0625,-0.4258,5.2443
19.3649,9.8426,-0.9218,-4.5777,0.1082,-0.2603,3.8015
19.3841,9.4427,-0.5076,-5.1092,0.0562,-0.1306,1.2443
19.4039,9.4786,-0.5578,-4.6759,-0.0115,0.0368,-0.5115
19.4245,9.4547,-0.4645,-4.2329,-0.0286,0.0647,-1.8092
19.4434,9.5337,-0.6680,-5.3702,-0.1149,0.2844,-4.6947
19.4646,9.5457,-0.7278,-5.6910,-0.1344,0.4253,-6.1679
19.4834,9.4092,-0.6608,-6.6942,-0.2227,0.8654,-9.5191
19.5028,9.3877,-0.6728,-4.5274,-0.2921,1.1062,-19.4733
19.5210,9.4523,-0.7494,-2.9736,-0.3127,1.1591,-24.4504
19.5394,9.9503,-0.6871,-3.7996,-0.3287,1.2859,-29.7176
19.5589,10.2041,-0.3663,-3.3184,-0.3891,1.4313,-14.8244
19.5780,10.4986,-0.1053,-0.6823,-0.4744,1.3855,7.8702
19.5977,8.0900,0.0000,-1.2139,-0.4280,1.6863,-4.1298
19.6170,9.2751,-0.2873,1.0127,-0.2788,1.7210,-1.4885
19.6368,8.7436,-0.1939,0.6823,-0.1878,1.8606,-12.4656
19.6562,9.1459,0.1437,2.5187,-0.2026,1.7250,-7.5649
19.6751,12.4355,-0.5435,6.3135,-0.2378,0.8843,-0.2824
19.6947,10.5129,0.1820,4.3910,-0.2065,1.0055,-15.3130
19.7136,9.2847,0.0575,4.8794,-0.1950,0.8106,-9.0000
19.7344,8.7724,-0.0838,5.6743,-0.1590,0.5396,-7.5344
19.7533,9.1842,0.3496,2.8084,-0.0974,0.6126,-9.3130
19.7733,9.3948,0.0383,3.0694,-0.1188,0.7620,-11.4809
19.7931,8.6143,0.0239,4.8746,-0.1205,0.7505,-7.6794
19.8119,8.2241,0.1484,6.7924,-0.0846,0.4962,-6.1069
19.8326,8.3653,0.2203,6.7876,-0.0334,0.1695,-2.1221
19.8508,8.1570,0.2011,6.8666,0.0031,-0.0390,1.0916
19.8693,8.2696,0.3376,7.2975,0.0320,-0.3182,5.6565
19.8885,8.1068,0.1676,7.9248,0.0906,-0.7747,11.2443
19.9076,8.3797,0.1724,7.4771,0.1542,-1.2714,16.3359
19.9270,8.0996,0.1844,6.0693,0.2087,-1.6522,21.7023
19.9461,8.2456,0.1939,5.3463,0.2625,-1.9094,24.2137
19.9652,9.4667,-1.0894,3.7948,0.5232,-1.9094,20.3740
19.9859,8.0996,-0.2298,2.0111,0.5253,-1.9094,20.5191
20.0051,8.6718,-0.4262,1.9561,0.5779,-1.9094,22.4198
20.0247,8.3582,-0.4262,0.9337,0.6124,-1.9094,24.5954
20.0449,6.0717,-2.6264,-1.0104,0.5715,-1.9094,21.9924
20.0641,7.7524,-0.6608,-2.9066,0.6191,-1.9094,22.9389
20.0831,9.3948,-0.8284,-5.1140,0.5406,-1.9094,25.5267
20.1035,6.7564,-1.5514,-10.9032,0.3924,-1.0751,13.2061
20.1239,8.8131,-0.8595,-6.0501,0.3221,-0.7784,10.1145
20.1435,9.1123,-0.7207,-6.2393,0.2239,-0.5626,6.9466
20.1616,8.6000,-1.0127,-7.9727,0.1338,-0.2457,2.3359
20.1958,9.1243,-1.1325,-4.9297,-0.0318,0.0598,-1.5954
20.2163,8.7819,-1.0319,-7.0198,-0.0913,0.2653,-4.9847
20.2422,8.9663,-1.0319,-7.3023,-0.2624,0.6445,-10.6947
20.2608,8.4755,-0.8236,-6.3997,-0.4240,0.9028,-23.6489
20.2791,9.5457,-0.6847,-4.3215,-0.4803,0.9569,-37.9618
20.2985,8.0397,-0.4453,-3.8978,-0.4961,1.0561,-29.6260
20.3172,9.0549,-0.3998,-2.9161,-0.4915,1.0158,-20.1298
20.3361,5.3678,1.7980,-7.0629,-0.3725,1.1876,-17.5038
20.3566,8.8729,0.1987,-3.6129,-0.4139,1.1918,13.1450
20.3754,9.3134,-0.4070,-2.0806,-0.4313,1.3877,0.3053
20.3949,8.8035,1.9178,2.7198,-0.3832,1.3031,1.1832
20.4165,8.8825,-0.7805,-0.2490,-0.3835,1.1668,2.6412
20.4354,10.6135,0.1460,-0.8859,-0.3478,1.2858,-1.3435
20.4532,8.7197,-0.8380,0.8260,-0.2577,1.4389,-2.3664
20.4714,9.6845,0.2873,1.5610,-0.1923,1.4210,-5.8702
20.4898,9.4523,0.6081,2.7174,-0.0600,1.2388,-2.5954
20.5083,10.2855,-0.5052,5.3367,-0.0526,0.7670,-1.0153
20.5272,10.6686,0.5052,5.0733,-0.1439,0.2583,-2.7176
20.5456,9.9431,-0.1341,1.9321,-0.0959,0.0885,-3.5725
20.5645,9.6343,0.2705,2.9688,-0.0892,0.0185,-2.1985
20.5832,9.4284,0.1891,4.0845,-0.0274,-0.1122,1.1527
20.6014,9.3470,0.2227,3.2657,0.0473,-0.1642,2.8397
20.6206,9.7468,0.0239,3.4548,0.0869,-0.2986,4.2748
20.6392,9.8402,0.1508,3.1220,0.1308,-0.4595,5.5878
20.6578,9.6510,0.1748,3.2657,0.1781,-0.6179,7.5802
20.6759,9.7588,0.0120,3.0191,0.2280,-0.8004,9.2137
20.6947,9.6678,-0.0886,1.9896,0.2639,-0.9138,9.8702
20.7140,9.8833,-0.0527,0.7302,0.2625,-0.9290,9.1374
20.7322,9.7851,-0.1125,2.5402,0.2694,-1.0741,11.4427
20.7501,9.7636,-0.1125,-0.0790,0.3130,-1.2048,12.2214
20.7677,9.8450,-0.1820,-1.0558,0.2683,-1.2345,11.3817
20.7869,9.4260,-0.6105,-1.7454,0.1854,-1.4700,-11.8397
20.8054,11.0516,-1.7358,-3.2681,0.1425,-1.1502,-42.1832
20.8240,18.4497,1.7382,-6.6726,0.1547,-0.6078,7.4122
20.8430,10.6566,0.6009,-2.7078,0.1217,-0.4402,0.4198
20.8621,10.4100,-0.1053,-3.6416,0.0699,-0.2899,-1.1908
20.8807,10.0221,0.0287,-3.2633,0.0257,-0.1359,-3.5573
20.8991,10.1921,-0.0359,-2.8132,0.0068,-0.1084,-8.6641
20.9177,10.1682,0.0359,-1.7549,-0.0078,-0.0865,-0.9313
20.9361,9.0333,0.2418,-2.9928,-0.0160,0.0438,-0.9084
20.9546,9.9766,0.1149,-2.7342,-0.0288,0.0711,-0.2748
20.9727,9.2320,0.0479,-1.9992,-0.0291,0.0119,1.2290
20.9923,9.9838,0.1149,-2.1979,-0.0445,0.0128,0.9237
21.0108,9.6654,0.1197,-2.7007,-0.0452,0.0366,1.2901
21.0291,10.0365,0.1341,-2.5929,-0.0584,0.0400,1.1908
21.0479,10.0748,-0.0072,-2.3942,-0.0731,0.0831,-0.0687
21.0662,9.9790,-0.2777,-4.7190,-0.0865,0.3833,3.4580
21.0846,9.8066,-0.5411,-0.7039,-0.0938,0.3987,3.2595
21.1031,9.8258,0.4094,-2.0303,-0.0778,0.4268,1.5496
21.1227,9.8378,-0.1077,-3.0430,-0.1380,0.7091,0.7176
