time,acceleration x,acceleration y,acceleration z,gyroscope x,gyroscope y,gyroscope z
13.9397,4.5274,2.9281,-13.7164,0.1436,1.9094,-6.0458
13.9588,3.2848,3.2729,-13.5464,0.2432,1.9094,-2.9771
13.9777,3.0646,3.2848,-10.0844,0.3825,1.9094,0.7634
13.9972,3.7589,2.1045,-7.7237,0.3351,1.9094,7.5267
14.0159,2.9688,1.0558,-1.1875,0.1312,1.9094,3.8550
14.0351,6.3470,-0.9553,9.4164,-0.1774,1.9094,-4.1374
14.0538,9.0190,-0.5602,9.6391,-0.1470,-0.0639,-5.6947
14.0725,7.4460,2.4756,2.9568,-0.1061,-1.0947,6.9237
14.0912,7.7309,1.9489,-1.2426,-0.0462,-1.4152,16.2290
14.1101,7.9535,-0.1125,-4.1180,-0.0117,-1.4905,23.3511
14.1280,8.4898,-0.0359,-4.3622,0.0117,-1.6709,15.7634
14.1467,10.3932,-0.1173,-5.9759,0.0116,-1.9094,-6.1527
14.1644,8.5473,1.5012,-7.9464,-0.0828,-1.9094,-15.3282
14.1829,6.7660,2.2098,-8.1427,-0.1960,-1.9094,-12.9313
14.1972,7.5920,1.9992,-7.4172,-0.1435,-1.6276,-9.8244
14.2109,4.5586,2.3056,-6.5098,-0.2266,-1.7610,1.1985
14.2252,5.4947,1.3958,-7.4675,-0.1581,-1.7220,1.7405
14.2389,5.6096,2.0063,-6.6248,-0.1113,-1.6586,-1.8321
14.2527,4.5250,1.8603,-8.5808,-0.1424,-1.6937,-3.2290
14.2669,4.6878,2.3535,-8.2983,-0.1593,-1.6920,-2.9466
14.2809,4.1755,2.4110,-10.0916,-0.1409,-1.5004,-3.7939
14.2949,4.1180,2.8683,-12.1745,-0.0861,-1.0879,-3.6183
14.3093,3.9025,2.2984,-13.8409,-0.0347,-0.4591,-3.2901
14.3237,3.3471,2.6528,-15.7802,0.0311,0.5515,-3.0458
14.3378,4.9991,2.9066,-16.4170,0.0917,1.4863,-8.7710
14.3520,5.3223,3.8858,-15.7491,0.1288,1.9094,-13.7023
14.3651,4.8746,4.1324,-10.8745,0.1715,1.9094,-16.0611
14.3792,2.6624,2.4756,-13.1226,0.1573,1.9094,-11.8626
14.3952,3.0933,1.1995,-6.5338,0.1184,1.9094,-3.2748
14.4132,4.5610,0.6967,-3.3878,0.0283,1.9094,-1.9313
14.4323,5.6336,0.5746,1.1756,0.0769,1.9094,-0.8779
14.4509,5.9759,0.7709,2.4804,0.1476,1.4616,7.2748
14.4698,8.7101,1.8172,4.1061,0.0314,0.0610,11.4656
14.4886,9.5577,1.6544,1.8340,-0.0739,-1.2518,10.8855
14.5074,8.4827,0.1867,-1.5730,-0.1872,-1.9094,13.0992
14.5263,7.1635,-0.5195,-2.0111,-0.1377,-1.9094,8.3053
14.5450,6.9121,0.4166,-5.2218,-0.0297,-1.9094,-2.9389
14.5646,5.2672,1.7142,-3.2585,-0.0052,-1.9094,-13.3053
14.5834,5.8347,3.1580,-10.5967,-0.1265,-1.9094,-15.6565
14.6031,3.0287,3.9289,-9.5170,-0.2417,-1.9094,-12.5496
14.6216,3.5482,2.9042,-11.8178,-0.2827,-1.8390,-11.4504
14.6403,1.6855,2.5857,-14.7243,-0.1202,-0.7429,-3.5802
14.6580,3.3303,2.1261,-14.4706,0.0467,0.4742,-1.9924
14.6763,5.1092,1.7813,-13.4578,0.0481,1.1148,-13.2595
14.6949,3.2633,3.7972,-11.9375,0.0365,1.5531,-6.4733
14.7139,2.5355,3.6871,-11.8393,0.0486,1.9094,-0.3206
14.7326,4.8339,2.0590,-9.0309,0.0651,1.9094,-4.0916
14.7517,4.8554,1.9225,-9.4834,0.0602,1.9094,-9.5344
14.7703,6.5074,1.2186,-4.2689,0.1137,1.9094,-16.7099
14.7894,5.3079,2.5977,-2.7964,0.1407,1.8111,-3.9695
14.8080,7.3047,1.4341,0.2490,0.1499,1.1862,8.4885
14.8271,7.3310,0.6393,-1.6664,0.2146,0.5327,18.6412
14.8462,8.8992,2.0734,0.2610,0.1773,-0.2335,15.8931
14.8648,9.7636,0.2466,-3.4381,-0.0417,-1.1655,10.2901
14.8838,8.9376,-0.0048,-4.9392,-0.2629,-1.8269,7.1603
14.9024,8.5329,0.9122,-4.3000,-0.1664,-1.9094,-4.4504
14.9206,6.1100,2.5067,-5.3558,-0.0611,-1.8824,-7.4198
14.9387,5.5593,3.1005,-7.3191,0.0191,-1.5855,1.3359
14.9567,6.2417,2.0135,-10.2328,-0.0232,-1.4070,-1.3893
14.9749,5.3319,2.5953,-12.3182,-0.1027,-1.3766,-3.8779
14.9938,5.4803,2.4684,-10.6231,-0.1321,-0.9982,-3.9618
15.0122,4.4987,2.2984,-11.9088,-0.0843,-0.3562,-4.3511
15.0315,4.2234,2.3894,-10.9678,0.0016,0.3209,-2.1908
15.0499,5.4947,2.1308,-9.3661,0.0480,0.5703,-5.3664
15.0690,5.6336,1.9561,-8.0972,0.0228,0.4391,-6.9389
15.0876,5.1284,2.2434,-7.7285,-0.0216,0.1865,-7.2214
15.1062,5.7389,2.0973,-7.1730,-0.0497,-0.0260,-8.4733
15.1254,5.0925,1.8028,-6.7564,-0.0320,-0.1808,-6.5802
15.1441,4.8890,2.4277,-6.8354,-0.0267,-0.3830,-3.3664
15.1635,5.0182,2.0997,-8.5114,-0.0549,-0.5032,-2.2214
15.1818,4.8698,2.4684,-10.0149,-0.0713,-0.4326,-2.2214
15.2004,4.4915,2.4181,-10.6686,-0.0491,-0.1004,0.6870
15.2187,4.7621,2.2697,-10.2280,-0.0044,0.2500,-1.8779
15.2373,4.7932,2.5474,-9.0716,-0.0074,0.3366,0.1527
15.2558,5.3343,2.5043,-8.9280,-0.0214,0.3737,-0.5802
15.2735,5.2816,2.7198,-8.6910,-0.0172,0.4826,0.4580
15.2923,5.0087,2.7054,-9.3182,-0.0434,0.5811,2.0305
15.3113,4.7908,1.9920,-8.2145,0.0295,0.6808,5.8092
15.3302,4.9057,2.3224,-8.1738,0.0727,0.7583,8.2061
15.3486,6.8642,2.5857,-8.7197,0.0790,0.8517,2.4885
15.3675,6.6631,2.6384,-8.6215,0.0730,1.0107,1.6260
15.3859,6.4643,2.3008,-8.6574,0.0547,1.1137,0.8702
15.4052,7.1060,1.9537,-6.6870,0.0513,1.0681,-3.6565
15.4236,6.8953,2.1572,-5.4779,0.0408,0.9129,-1.4733
15.4426,7.2544,1.5826,-4.8123,0.0234,0.6443,1.8855
15.4614,7.0222,1.7621,-4.2258,0.0343,0.3157,5.1145
15.4794,7.9799,2.2913,-4.6663,0.0311,0.0879,4.4046
15.4983,8.2001,1.9968,-5.6743,0.0308,0.0281,3.3817
15.5166,8.0493,2.0470,-6.3997,0.0592,0.0573,2.9542
15.5359,8.2408,1.8531,-6.3686,0.0506,0.0449,1.4427
15.5540,8.0756,2.0159,-6.4093,0.0308,-0.0013,1.4504
15.5720,8.3462,1.9178,-6.6176,0.0118,0.0096,-0.5115
15.5903,7.9224,2.0183,-6.3566,-0.0036,-0.0026,0.2595
15.6084,8.0732,2.1069,-6.1842,-0.0070,-0.0105,1.9389
15.6268,8.1068,1.9752,-6.3111,-0.0219,-0.0591,-0.5802
15.6451,7.9009,2.0590,-6.5673,-0.0373,-0.0802,-0.3969
15.6642,7.8171,2.0973,-6.3901,-0.0426,-0.0623,0.8168
15.6833,7.8027,2.0710,-6.7995,-0.0331,0.0290,0.5191
15.7020,8.3222,1.9752,-6.3446,-0.0140,0.1130,-1.4885
15.7208,8.3199,2.0087,-5.5785,0.0006,0.1432,-3.7252
15.7399,8.1786,1.9992,-5.1427,0.0209,0.0255,-4.8015
15.7588,8.0349,2.1524,-5.7604,-0.0071,-0.1341,-4.4885
15.7775,7.6351,2.2482,-6.5362,-0.0117,-0.1158,-2.1985
15.7962,7.5968,2.3224,-7.4148,-0.0240,-0.0074,-0.1527
15.8150,7.9535,2.1284,-6.7804,-0.0311,0.0751,-0.2137
15.8338,8.0709,2.0973,-5.5282,-0.0352,0.0564,-1.2061
15.8520,7.9871,2.1213,-5.1787,-0.0334,-0.0806,-1.3053
15.8701,7.9535,2.1524,-5.1715,-0.0284,-0.2073,-0.7863
15.8885,7.4891,2.3176,-6.3351,-0.0200,-0.1840,1.1679
15.9060,7.9966,2.0925,-6.8307,0.0465,0.0202,0.9847
15.9250,7.6782,2.2529,-7.2018,0.0301,0.0992,0.8626
15.9432,7.6447,2.2146,-5.9975,-0.0092,0.0065,2.0076
15.9623,8.1092,2.1596,-5.4731,-0.0435,-0.1400,9.0916
15.9808,4.7429,0.1820,-7.4867,-0.2059,-0.2957,30.8779
15.9993,8.9591,2.2362,-2.9975,-0.1059,-0.6255,17.9924
16.0178,7.5489,2.3056,-5.3223,-0.0779,-0.8646,10.4351
16.0365,8.0828,2.8036,-6.1579,-0.0396,-0.9148,1.6260
16.0559,7.8769,3.5985,-13.3213,0.0880,0.2561,-4.6794
16.0744,7.5298,2.0782,-8.9088,0.0566,0.8080,-4.0229
16.0936,6.9192,2.5738,-4.3574,0.0134,0.4384,-1.7481
16.1118,6.0813,2.5570,-6.6295,0.0205,0.4370,6.7328
16.1304,8.1834,1.7406,-5.8849,0.0645,0.5095,3.4656
16.1491,8.7987,1.5467,-5.6767,0.0417,0.3962,-1.1832
16.1678,8.5880,2.0518,-6.0597,0.1157,0.5936,3.0534
16.1868,7.6519,1.7190,-4.6591,0.1861,0.7574,3.5420
16.2048,8.5138,1.7933,-4.4796,0.2442,0.7050,0.0763
16.2237,8.3749,1.5251,-5.0350,0.2831,0.6416,-1.0305
16.2416,9.1866,1.3503,-4.1994,0.2940,0.5176,-7.7328
16.2593,8.4348,1.8435,-4.2114,0.3235,0.4846,-6.6718
16.2774,8.0014,1.8028,-5.9065,0.4044,0.5173,-8.9695
16.2960,8.9711,2.0111,-6.2848,0.4049,0.7054,-10.4504
16.3146,11.1139,2.2338,-6.4596,0.2978,0.8569,-15.9237
16.3339,9.8306,1.4964,-4.8602,0.2097,0.7993,-20.0305
16.3526,8.7747,1.8220,-4.1970,0.2281,0.9414,-17.0763
16.3715,9.4355,1.8292,-4.7190,0.2679,1.2159,-16.3511
16.3903,9.6007,1.4581,-3.4524,0.2979,1.4439,-17.4962
16.4093,10.6518,1.5083,-2.7821,0.2958,1.4316,-23.7557
16.4284,9.9359,2.0279,-2.3080,0.2856,1.4801,-25.8397
16.4512,9.1482,1.9441,-1.2570,0.2738,1.4035,-22.5573
16.4698,8.6072,2.6767,-0.5076,0.1899,1.1638,-14.6412
16.4884,9.3661,2.3511,1.3048,0.0649,0.6738,-12.1298
16.5070,9.6271,2.3224,1.8507,-0.0222,0.2154,-9.2290
16.5262,9.7971,1.9920,1.5395,-0.0598,-0.1168,-7.9313
16.5441,9.9192,2.4253,0.8978,-0.0207,-0.1274,-5.3282
16.5619,9.1578,2.3248,-0.0694,0.0347,0.0102,-0.1908
16.5803,9.4786,2.1668,1.0056,0.0547,-0.0392,2.6794
16.5987,9.6343,1.8866,3.2082,0.0448,-0.4172,4.4733
16.6181,9.9647,1.3958,3.4453,0.0283,-0.9928,5.8168
16.6367,9.9718,1.9585,0.8571,0.0295,-1.3302,1.0229
16.6553,9.2488,2.1308,0.1796,0.1011,-1.4075,-0.1908
16.6739,9.3781,1.3719,-0.6033,0.1787,-1.5667,-0.5115
16.6926,9.6582,1.4485,1.6137,0.1496,-1.8977,-5.1145
16.7114,11.3150,0.9912,-0.8452,0.2172,-1.9094,-22.1298
16.7302,10.8314,1.8387,-3.3686,0.2760,-1.9094,-40.1985
16.7487,7.2042,2.0494,-5.3319,0.2184,-1.9094,-25.4427
16.7677,6.0142,2.1237,-9.2608,0.1990,-1.5802,-19.4122
16.7865,6.0837,1.3743,-7.6112,0.1850,-1.3609,-12.9008
16.8056,6.8857,2.7438,-8.1475,0.1599,-1.3692,-16.4733
16.8244,6.8043,2.3990,-6.0142,0.1411,-1.2718,-16.3130
16.8429,6.3375,2.5402,-8.6479,0.0845,-1.2371,-15.2137
16.8611,5.6503,2.0734,-9.8761,0.0532,-0.9932,-13.2137
16.8789,5.4492,2.4277,-10.2807,0.0624,-0.6551,-10.3435
16.8968,5.3870,2.1955,-9.0357,0.0546,-0.5115,-9.6031
16.9163,5.2888,1.2881,-8.5114,0.0642,-0.4816,-8.4122
16.9347,4.3000,2.7078,-9.5744,0.0512,-0.4307,-3.4046
16.9535,6.1507,1.7693,-7.6638,0.0402,-0.5237,-6.4351
16.9718,3.7661,2.1835,-8.9232,0.0122,-0.5492,3.2977
16.9905,3.8068,2.4804,-10.1706,0.0179,-0.3866,7.9466
17.0087,5.4157,2.0830,-10.0030,-0.0048,-0.2559,3.3893
17.0271,5.0230,2.9233,-9.6055,-0.0244,-0.2086,12.7252
17.0455,4.8123,1.6927,-9.6869,0.0302,-0.1288,27.3130
17.0638,4.7501,2.3990,-9.5984,0.2083,-0.1172,34.0534
17.0826,4.9943,2.1476,-8.5473,0.4461,-0.1521,35.7328
17.1008,6.2201,0.1724,-8.6862,0.7138,-0.2571,23.3130
17.1195,5.3391,2.4349,-8.9543,0.9175,-0.1989,20.2824
17.1377,3.9097,1.1899,-9.8641,0.9216,-0.2299,33.6412
17.1561,3.3902,1.7741,-11.1450,0.8380,-0.0687,44.9542
17.1741,4.8746,-0.1939,-9.5122,0.7503,-0.1939,39.5725
17.1917,4.4987,-0.5315,-9.1602,0.6667,-0.2611,23.9466
17.2096,4.4652,-0.3496,-10.6111,0.6261,-0.0985,15.7176
17.2288,3.6631,-0.4549,-9.5936,0.5094,-0.0646,21.7939
17.2470,3.4596,-0.9242,-8.7269,0.4901,-0.1663,25.7863
17.2659,3.0430,-1.7837,-8.1235,0.4944,-0.2528,21.6565
17.2842,3.7924,-1.5969,-7.3933,0.6388,-0.1903,11.8397
17.3031,3.8571,-1.4724,-7.8147,0.6711,-0.2122,14.4733
17.3221,2.3727,-2.0399,-8.5832,0.5848,-0.2448,28.9695
17.3405,3.2801,-2.2769,-8.1882,0.5344,-0.2288,26.1069
17.3593,4.0989,-2.3056,-8.7436,0.4893,-0.0322,15.6336
17.3776,3.5937,-2.5426,-8.8992,0.3847,0.0528,19.1832
17.3960,3.0023,-2.9066,-9.3853,0.1242,0.1086,29.0153
17.4150,3.7206,-2.6647,-9.4308,-0.1510,0.1840,19.0687
17.4334,4.4987,-2.2625,-9.5337,-0.4048,0.1933,-4.3206
17.4524,3.8475,-2.5833,-9.2296,-0.5972,0.1275,-12.9160
17.4704,3.4788,-2.2218,-8.8873,-0.7248,0.0537,-10.3435
17.4884,3.4022,-1.6759,-8.6790,-0.7714,0.1156,-5.9008
17.5076,4.1994,-0.9385,-9.8330,-0.8360,0.2107,-8.4504
17.5260,4.6902,-0.8619,-9.6343,-0.9920,0.2205,-14.8168
17.5444,4.5179,-0.9792,-9.3661,-1.0237,0.2273,-20.9313
17.5632,4.5394,-0.7302,-8.4443,-0.9330,0.2197,-25.8779
17.5818,4.5657,-0.2107,-7.5729,-0.7784,0.0459,-27.0840
17.6011,5.5450,1.0223,-10.5058,-0.7694,-0.2991,-30.3206
17.6194,4.7764,0.8404,-9.9958,-0.6628,-0.1016,-30.4504
17.6384,4.0941,1.7214,-9.9383,-0.5146,0.0970,-12.6107
17.6568,4.1061,1.9609,-9.4571,-0.3545,-0.0052,-1.9313
17.6757,4.3120,1.8699,-9.7779,-0.1914,-0.0881,3.7176
17.6944,4.0725,1.6951,-10.5536,-0.0317,-0.0886,4.4275
17.7135,3.7254,1.5514,-10.4698,0.1238,-0.0128,8.1145
17.7297,3.7733,1.2019,-8.6694,0.4323,0.0759,12.0153
17.7429,3.9552,1.4126,-9.0716,0.6019,0.0251,19.1679
17.7570,3.3064,0.8116,-9.9072,0.6854,0.0425,28.0153
17.7699,3.8834,0.6512,-10.0317,0.7306,0.0442,30.6031
17.7833,3.7062,0.4429,-8.5305,0.7956,0.0824,33.8092
17.8072,3.2082,0.3639,-7.5992,0.9029,-0.0958,42.9160
17.8213,3.3375,-0.6201,-7.3694,0.9747,-0.2315,39.2824
17.8401,3.4453,-1.3479,-8.4084,0.9182,-0.3106,26.7710
17.8584,3.3567,-1.6807,-9.8545,0.6930,-0.1582,7.3359
17.8773,3.4022,-1.8818,-8.3007,0.3661,-0.1575,-12.2824
17.8959,3.6081,-1.7597,-9.1770,-0.0607,-0.2337,-22.9771
17.9154,3.9097,-1.5155,-9.2823,-0.5355,-0.1682,-29.0382
17.9341,4.2186,-1.2330,-9.5361,-0.9018,-0.0158,-37.9389
17.9523,4.3886,-0.9026,-9.2177,-1.1389,0.0966,-47.3588
17.9710,4.3718,-0.0048,-9.1889,-1.2698,-0.0848,-57.1756
17.9894,5.4061,1.4940,-8.3534,-1.1366,-0.4838,-47.2824
18.0085,4.2186,2.4924,-10.9559,-0.8567,-0.1869,-26.7023
18.0263,3.8475,2.1332,-10.6925,-0.5476,-0.0520,-16.0992
18.0443,3.4860,1.9920,-10.6973,-0.2708,0.0746,-6.9466
18.0629,3.6248,2.5019,-8.9830,-0.0776,0.0241,-0.8092
18.0813,3.4189,1.9321,-9.5505,-0.0315,-0.0051,-8.4809
18.0999,3.7948,1.8866,-10.0700,-0.0803,-0.0537,-26.0229
18.1187,3.0694,1.9249,-10.1466,-0.2063,-0.0958,-35.2672
18.1379,3.5961,1.4748,-10.2161,-0.3581,-0.1203,-47.0000
18.1569,3.3519,1.7478,-10.4100,-0.5203,-0.0478,-53.9542
18.1762,3.8211,2.3870,-9.9144,-0.6593,-0.0431,-56.0687
18.1944,3.6464,3.0646,-9.6869,-0.8013,-0.1787,-54.5420
18.2140,3.1053,3.0358,-9.2368,-0.8146,-0.1167,-50.6031
18.2332,8.1139,0.8763,-19.6133,0.0319,-0.0014,-26.1298
18.2535,2.8467,2.8730,-6.6200,-0.1718,-0.0125,-34.0458
18.2724,3.2298,3.0598,-12.1171,-0.4222,0.0484,-53.8779
18.2923,1.3408,8.2983,-12.2583,-0.0980,-0.0685,-46.3817
18.3113,1.9896,3.2753,-8.3318,-0.2982,0.1963,-34.6412
18.3299,3.3136,3.5961,-10.7308,-0.2555,0.0733,-34.5115
18.3488,2.4804,4.1180,-9.6031,-0.3525,0.0112,-35.4656
18.3668,3.8164,4.2401,-9.9192,-0.4304,0.0469,-41.3359
18.3856,2.6935,4.3862,-9.1913,-0.4545,0.0537,-43.4580
18.4053,2.2098,4.2665,-9.3661,-0.4793,0.1623,-40.7176
18.4247,2.1093,4.3287,-10.2376,-0.5578,0.2619,-41.3664
18.4441,3.0095,3.7948,-7.8769,-0.5664,0.1028,-57.8855
18.4633,2.7031,4.8052,-8.9543,-0.5651,0.1163,-71.3053
18.4826,3.0765,5.2050,-8.1930,-0.5396,0.0633,-70.1603
18.5023,1.9968,5.6719,-8.8777,-0.5736,0.1391,-46.8015
18.5215,1.5874,5.7269,-8.8202,-0.6275,0.1617,-23.2519
18.5402,2.8467,6.4380,-6.9145,-0.6473,0.0150,-25.8779
18.5590,3.3303,6.7684,-7.4124,-0.6619,0.0711,-33.2901
18.5779,2.3918,7.0222,-5.8347,-0.6741,0.1661,-29.9924
18.5965,2.4301,6.0813,-4.7812,-0.6301,0.1564,-26.1069
18.6152,2.2170,5.9831,-6.4476,-0.5687,0.2810,-23.2290
18.6342,2.2218,7.4508,-5.1164,-0.5118,0.2553,-23.7710
18.6525,2.6743,7.5872,-3.2896,-0.4101,0.1270,-33.1908
18.6715,1.3599,8.6335,-5.4779,-0.3698,0.0845,-11.8931
18.6900,1.0319,7.3143,-5.6072,-0.2244,0.2020,3.3511
18.7086,0.6393,7.8673,-3.4237,-0.0741,0.3018,11.3588
18.7275,2.4612,7.8817,-2.3990,0.1200,0.1750,10.5420
18.7458,2.4493,7.5609,-2.4134,0.2798,-0.0135,20.3664
18.7646,1.4629,8.4036,-5.1811,0.4046,0.0617,29.0687
18.7830,1.2977,6.7852,-3.4716,0.5915,0.0649,38.2595
18.8018,0.6656,5.7078,-3.1699,0.7942,0.0140,44.3435
18.8216,0.5004,6.2513,-2.6217,0.9582,-0.0579,49.8473
18.8403,2.6025,6.0861,-4.7118,1.1052,-0.1623,51.7023
18.8594,1.3312,5.4636,-4.1324,1.2162,-0.1592,57.5115
18.8784,3.2417,3.7900,-8.0541,1.2989,-0.2588,52.3282
18.8977,2.7988,4.2976,-5.4708,1.2866,-0.3728,47.4351
18.9167,3.7062,3.5554,-7.2257,1.2088,-0.4568,41.9771
18.9361,2.9832,3.4046,-8.9352,1.1225,-0.5385,40.6794
18.9548,2.7605,2.5546,-10.2376,1.0717,-0.3174,40.2748
18.9730,4.2042,3.7182,-9.9264,0.9724,-0.4678,37.6260
18.9909,5.4899,0.8859,-11.8417,0.9112,-0.9157,28.7863
19.0102,3.2417,2.5570,-14.0157,0.7253,-0.8062,30.4733
19.0290,1.8890,1.7502,-13.6709,0.4235,-0.4371,22.2290
19.0481,2.3846,2.9090,-13.8792,0.2369,-0.2477,8.3130
19.0678,2.2458,2.0590,-13.1059,0.0399,-0.0827,4.1450
19.0866,1.4198,2.7964,-12.8305,-0.1625,0.1432,4.2214
19.1057,1.9800,2.7270,-12.6701,-0.3190,0.3641,0.5267
19.1240,1.6376,2.3798,-11.5736,-0.4297,0.5396,-1.9771
19.1432,2.1691,2.0901,-10.9654,-0.4927,0.6690,-6.3282
19.1617,3.0311,2.3200,-10.1682,-0.5366,0.4996,-6.0076
19.1802,2.7485,3.0095,-9.5122,-0.5618,0.1777,-4.3664
19.1995,2.9664,3.0718,-10.3956,-0.5837,0.0328,-7.5954
19.2178,2.8778,2.9257,-11.8226,-0.6718,0.2317,-12.3053
19.2370,3.5338,3.0885,-10.8481,-0.7354,0.0584,-21.0687
19.2554,3.4716,3.9624,-10.3070,-0.8273,0.1856,-23.0611
19.2739,3.3998,3.6607,-9.7827,-0.8760,0.2016,-23.0763
19.2925,3.2346,4.4005,-8.7364,-0.8866,0.2328,-27.0840
19.3107,3.0909,4.6352,-7.9009,-0.8917,0.2791,-25.4962
19.3291,3.0023,5.0015,-8.2217,-0.8851,0.2835,-27.2443
19.3475,2.3224,5.3846,-7.9775,-0.9045,0.3029,-21.0458
19.3671,2.5259,4.8674,-6.6200,-0.8976,-0.0337,-20.0611
19.3864,2.3367,6.0190,-5.0230,-0.8340,0.1771,-21.1069
19.4053,3.7326,6.1842,-5.2529,-0.7268,0.0653,-25.2366
19.4239,4.3766,6.6224,-4.0941,-0.6112,0.1872,-34.8168
19.4437,4.4388,6.9791,-7.1419,-0.4999,0.2083,-41.6794
19.4622,3.5003,6.4715,-5.3247,-0.3345,0.2707,-28.0534
19.4826,3.0981,6.4069,-1.1372,-0.1632,-0.1019,-19.8321
19.5025,1.5778,7.2209,-3.2705,0.0506,-0.0639,-8.4275
19.5224,1.7310,6.9791,-3.8571,0.2689,0.0382,2.8550
19.5424,1.9632,7.2808,-2.0303,0.4465,-0.0170,10.2214
19.5621,3.0430,6.8354,-2.9185,0.6047,-0.1171,16.1145
19.5815,2.1668,6.9647,-3.4381,0.7556,-0.1432,24.0687
19.5998,1.2881,6.6918,-8.5569,0.8421,-0.1910,28.5038
19.6187,1.8794,5.6144,-4.8578,0.9289,-0.2040,32.8321
19.6373,2.1117,5.4300,-6.6391,1.0519,-0.2271,35.2595
19.6563,2.9066,5.1595,-5.6551,1.0871,-0.3894,38.0305
19.6750,2.4038,4.0797,-8.5856,1.0950,-0.3840,38.9160
19.6945,2.7964,3.7589,-9.8019,1.0766,-0.3423,36.0534
19.7135,1.9920,3.3423,-12.7874,1.0061,-0.0681,38.0305
19.7331,2.9497,3.0119,-7.8889,1.0087,-0.2345,34.1756
19.7532,3.3016,3.6871,-12.0021,0.9608,-0.2159,34.8702
19.7721,4.2186,2.0255,-11.0277,0.9122,-0.6574,34.2901
19.7914,2.5833,2.0207,-14.0947,0.6903,-0.6283,38.7634
19.8120,2.4972,2.0470,-13.2998,0.4570,-0.4052,26.5115
19.8386,2.7461,2.3439,-12.2487,0.2597,-0.1774,0.5878
19.8581,2.5091,1.6017,-14.0085,-0.0066,0.0558,-6.4962
19.8782,2.0327,2.0542,-13.3812,-0.2275,0.3095,-12.0534
19.8974,2.5474,2.4301,-12.4546,-0.4092,0.4627,-16.8550
19.9173,2.6169,2.6743,-11.1498,-0.5206,0.5644,-19.9771
19.9348,2.7701,2.8299,-10.7811,-0.5833,0.5661,-20.8779
19.9605,2.9161,3.0765,-9.1889,-0.5584,0.0340,-15.9771
19.9792,2.7294,2.5857,-11.0588,-0.6292,0.0899,-17.8855
19.9984,3.7182,2.5235,-9.8737,-0.6591,0.0108,-21.6870
20.0171,3.0646,3.4884,-10.7404,-0.7346,0.1378,-25.2595
20.0365,3.3686,3.7445,-10.0556,-0.7870,0.2034,-27.4275
20.0554,3.1723,3.9241,-9.7468,-0.8474,0.2257,-33.0153
20.0765,3.2705,4.1970,-8.2169,-0.8420,0.2748,-36.5420
20.0957,2.6552,5.3582,-7.5609,-0.8301,0.2371,-31.8550
20.1150,2.3679,5.5378,-7.2640,-0.8254,0.2435,-25.7863
20.1344,2.4157,4.9847,-6.3087,-0.7324,0.1823,-26.0916
20.1531,2.9185,5.4372,-7.0126,-0.6769,0.1723,-26.3664
20.1727,3.3806,6.0094,-5.8466,-0.6123,0.1797,-30.1679
20.1932,3.1915,6.7253,-5.2385,-0.5313,0.1600,-31.1069
20.2129,2.7892,6.5434,-4.7740,-0.4110,0.1452,-30.7557
20.2318,2.8204,6.6415,-5.2385,-0.3178,0.1179,-29.5267
20.2510,2.7797,7.1970,-4.1563,-0.2163,0.0258,-27.5420
20.2699,2.0542,7.4053,-3.9002,-0.0829,-0.0359,-21.9313
20.2894,1.5826,7.6160,-4.1420,0.0389,-0.0796,-12.9313
20.3086,1.3288,7.5681,-4.4604,0.1740,-0.0382,-5.6870
20.3296,1.6664,7.0437,-4.2665,0.3033,-0.0652,6.9618
20.3497,1.9489,6.6750,-4.6280,0.4345,-0.1976,16.8855
20.3695,1.4892,6.0406,-3.8355,0.5962,-0.2269,25.6489
20.3884,1.0032,4.8914,-1.5467,0.7671,-0.1918,36.3511
20.4081,2.3367,5.6168,-3.7589,0.9328,-0.1208,37.6947
20.4314,2.5450,6.2393,-5.7581,0.9889,-0.2208,37.7557
20.4502,2.0279,5.0829,-8.2145,1.0016,-0.3706,39.6260
20.4700,1.8244,4.5993,-8.7580,0.9978,-0.2963,42.7176
20.4896,3.3303,3.2202,-8.9711,1.0178,-0.0766,38.6565
20.5104,3.5554,3.3974,-10.3669,0.9444,-0.1273,35.0458
20.5308,3.0861,3.2465,-10.6279,0.8383,-0.3136,33.9695
20.5497,2.2314,3.4165,-12.0931,0.7096,-0.0974,35.0458
20.5693,3.9744,2.8850,-8.9878,0.7134,-0.0982,27.3817
20.5887,3.0909,2.5163,-10.9822,0.6613,-0.1119,25.1374
20.6080,1.9944,2.1572,-11.8824,0.5387,-0.1454,25.5802
20.6276,2.5738,2.1045,-11.8872,0.4116,-0.1781,27.1756
20.6470,3.7541,2.0375,-12.4714,0.2829,-0.1577,18.8015
20.6670,3.8188,1.9561,-12.1865,0.1220,-0.1077,10.2977
20.6871,3.3136,1.8507,-11.7029,-0.0082,0.0217,3.2214
20.7065,4.0199,2.1261,-12.0764,-0.1485,0.0453,-6.4580
20.7263,4.0606,2.1069,-12.2009,-0.2930,0.0184,-15.5191
20.7484,3.0718,2.2170,-11.7148,-0.4195,0.0307,-18.5802
20.7671,2.6097,2.1356,-11.0756,-0.5093,0.0300,-18.6947
20.7884,2.3822,2.3631,-10.7548,-0.5956,0.1091,-19.0687
20.8074,2.6049,3.1699,-9.1913,-0.6203,0.1463,-21.4733
20.8307,2.7581,2.8132,-10.3813,-0.6462,0.1317,-19.6107
